	lat	long	sqft_living15	sqft_lot15	bedrooms	bathrooms	sqft_living	sqft_lot	floors	waterfront	view	condition	grade	sqft_above	sqft_basement	yr_built	yr_renovated	zipcode	price	__domino_timestamp	event_id	timestamp	instance_id	log
180	6.8004999999999995	7.6408000000000005	10.2299	4.7235	6.3585	7.8163	1.8259	8.725999999999999	1.5265	8.4475	10.3743	1.0962	3.7906	1.8444	6.0795	1.1123	9.5493	10.7782	570000.0	2021-11-02T23:42:15.725619+00:00	37a49ab4-048c-43a3-807a-f4655119761d	2021-11-02 23:42:15.725619+00:00	6169c82f761da24792b92751	
181	6.8905	1.1602000000000001	3.4502	8.3173	10.8071	10.096	5.2811	7.9642	2.3223000000000003	1.9142000000000001	1.3313000000000001	4.655	3.6374	3.6466000000000003	8.3759	5.9932	5.3954	6.8159	217000.0	2021-11-02T23:42:15.750122+00:00	648e3380-454b-430d-9cce-477e85de7d79	2021-11-02 23:42:15.750122+00:00	6169c82f761da24792b92751	
182	4.2755	7.2602	4.1591000000000005	10.7969	4.4489	3.5586	5.0923	5.8987	3.9612	3.063	8.0929	3.2676	5.1392	9.882200000000001	4.4754000000000005	4.9786	3.5232	7.8222000000000005	570000.0	2021-11-02T23:42:15.772131+00:00	5288bcac-db5e-4253-9895-308911a82061	2021-11-02 23:42:15.772131+00:00	6169c82f761da24792b92751	
183	6.1304	10.0149	7.5121	2.8131	1.4239	6.0745	7.5269	9.8932	4.3493	3.7298	8.9039	10.8604	3.4076	3.3216	8.0328	5.7736	10.2296	1.3088	570000.0	2021-11-02T23:42:15.791169+00:00	03de9a93-ef7f-441d-9090-0d3ca972e425	2021-11-02 23:42:15.791169+00:00	6169c82f761da24792b92751	
184	7.3582	6.2206	10.9144	6.1495	4.8471	10.6108	5.7452000000000005	10.4013	5.0363	10.5599	9.6813	9.4934	6.3857	1.2366	10.3717	3.9923	3.4941	1.4937	570000.0	2021-11-02T23:42:15.813010+00:00	705ea2f7-c7df-4dc8-92c2-c26f339a0058	2021-11-02 23:42:15.813010+00:00	6169c82f761da24792b92751	
185	2.2595	3.4836	8.2818	7.1097	8.603	1.8571	1.0735999999999999	4.9309	9.525	2.3334	10.7855	1.9821	2.5926	6.4105	4.0095	6.2913	4.0854	7.4263	570000.0	2021-11-02T23:42:15.835730+00:00	8bf55c33-fed8-4c9e-9061-6a62fe0a5671	2021-11-02 23:42:15.835730+00:00	6169c82f761da24792b92751	
186	7.049	1.3267	9.0362	4.3118	9.5877	2.7099	9.8627	7.602	6.5826	1.1116	4.0168	1.1123	10.0626	10.9142	1.155	9.5298	1.6692	2.0335	770000.0	2021-11-02T23:42:15.855514+00:00	050eb40d-4d4a-40ce-b5ab-ccf93e692d3a	2021-11-02 23:42:15.855514+00:00	6169c82f761da24792b92751	
187	10.3541	4.2765	1.3356	7.1627	7.7075	4.0619	5.843	5.9304	3.741	7.2828	7.5563	2.1011	1.8613	3.3539	4.6875	8.2599	10.3041	1.463	570000.0	2021-11-02T23:42:15.879129+00:00	df869623-674f-42d4-a0c5-49479eb35632	2021-11-02 23:42:15.879129+00:00	6169c82f761da24792b92751	
188	2.5556	1.3936	7.853	1.7837	3.4653	3.8961	8.9086	5.6439	6.3681	5.5451	2.2153	1.4664000000000001	3.4343	5.1345	7.1674	6.8741	1.4294	5.4035	217000.0	2021-11-02T23:42:15.899667+00:00	427b4634-2e20-4f06-8910-b876f928e250	2021-11-02 23:42:15.899667+00:00	6169c82f761da24792b92751	
189	7.5488	5.9713	2.9565	10.9423	6.1684	6.7811	5.444	1.8017	4.5657	2.8544	7.1607	3.8642000000000003	2.2753	6.5369	10.615	9.2846	8.5221	5.4879999999999995	570000.0	2021-11-02T23:42:15.921056+00:00	91b8c4b6-7f47-4c5f-9a26-945d3e78e518	2021-11-02 23:42:15.921056+00:00	6169c82f761da24792b92751	
190	7.4219	7.9195	4.6561	6.4131	1.5945	6.4546	1.238	2.2822	7.9931	8.9238	4.351	3.8289	7.103	8.1092	1.0902	4.0984	7.1704	3.3407	570000.0	2021-11-02T23:42:15.940730+00:00	a8516cdc-b4e6-4da5-b5bd-87762651a8b1	2021-11-02 23:42:15.940730+00:00	6169c82f761da24792b92751	
191	8.7686	1.5883	6.0939	10.0289	1.6555	8.562	10.9408	7.6813	9.8206	7.9465	10.5162	4.3971	8.9981	9.2285	7.2068	6.2079	2.4292	1.5829	770000.0	2021-11-02T23:42:15.959578+00:00	dfc4c218-5b7b-416a-ac26-2b5c0cb8c610	2021-11-02 23:42:15.959578+00:00	6169c82f761da24792b92751	
192	5.2435	4.3204	8.0186	3.0269	7.2291	2.9695	2.3878	6.6083	9.0666	3.5444	7.0135	4.7576	8.6098	4.1079	3.178	10.5348	4.5897	10.6687	770000.0	2021-11-02T23:42:15.979561+00:00	df7f57da-89d9-427a-a90a-f24f828293a5	2021-11-02 23:42:15.979561+00:00	6169c82f761da24792b92751	
193	4.6484	1.8483	3.1574	8.2353	2.1705	10.3722	7.1797	4.5876	4.0276	8.1889	2.0531	6.1478	7.5120000000000005	8.7731	10.9932	2.3693	3.016	2.1414	217000.0	2021-11-02T23:42:16.003519+00:00	03b9dd19-db7e-4b0f-8b94-e4adf722a041	2021-11-02 23:42:16.003519+00:00	6169c82f761da24792b92751	
194	4.0849	1.4262000000000001	3.3312	4.5902	6.4976	3.2485	2.2413	1.6769	4.9822	2.416	7.2991	3.3537	4.5515	5.884	3.6699	3.2463	5.1612	4.2913	570000.0	2021-11-02T23:42:16.023710+00:00	aa2d752a-acee-453c-ae32-eb4d7d2c82a5	2021-11-02 23:42:16.023710+00:00	6169c82f761da24792b92751	
195	6.2033	4.1833	8.0526	9.2802	2.564	7.7503	5.0636	4.6523	6.3324	1.1355	4.4677	8.3977	1.4171	9.8108	6.307	10.763300000000001	1.4773	5.4334	570000.0	2021-11-02T23:42:16.045259+00:00	cfded10c-1dd8-4908-9ecc-3ce0a54bed56	2021-11-02 23:42:16.045259+00:00	6169c82f761da24792b92751	
196	7.6058	2.9086	5.3208	10.9541	7.0148	4.2079	9.739	9.2711	4.9577	9.2918	6.0256	7.2976	10.6295	7.3331	6.2757	6.1041	2.4973	4.9649	770000.0	2021-11-02T23:42:16.065120+00:00	03597705-896e-40ae-ab70-0c167af27dcb	2021-11-02 23:42:16.065120+00:00	6169c82f761da24792b92751	
197	5.426	2.6512000000000002	7.0187	4.3633	10.2305	7.0769	4.586	9.3559	10.9483	7.0855	9.0766	7.3062000000000005	6.1565	3.6987	7.4898	2.1958	8.7892	8.3747	570000.0	2021-11-02T23:42:16.087598+00:00	a2953ec5-c379-4a6a-8daf-4fbd8e7277f1	2021-11-02 23:42:16.087598+00:00	6169c82f761da24792b92751	
198	6.912	5.8638	9.2501	2.9274	9.0988	3.6869	4.2283	7.9803	9.8981	9.4425	10.1431	5.9148	4.4777000000000005	2.5649	10.9751	3.049	4.8426	10.3186	570000.0	2021-11-02T23:42:16.107859+00:00	8eff0b88-4972-451d-8582-b065645e663c	2021-11-02 23:42:16.107859+00:00	6169c82f761da24792b92751	
199	8.4037	2.1318	5.09	8.1339	5.8406	1.8308	4.6832	7.2206	8.6095	9.9924	6.5994	4.6411999999999995	7.8572	3.1276	7.2908	3.688	1.1296	9.8434	570000.0	2021-11-02T23:42:16.131194+00:00	e78826dc-0286-47f3-a578-63fbff21c8f5	2021-11-02 23:42:16.131194+00:00	6169c82f761da24792b92751	
200	10.9034	6.6969	2.3386	7.7719000000000005	1.0889	1.6305	2.2325	7.9626	6.8468	2.2191	4.5333	1.8250000000000002	8.2053	4.8654	2.6055	8.13	5.4982	6.2045	570000.0	2021-11-02T23:42:16.151975+00:00	b80390d9-43b7-4b1e-ba55-eb2f5c639ec1	2021-11-02 23:42:16.151975+00:00	6169c82f761da24792b92751	
201	3.179	6.9318	6.1094	4.5657	6.3364	8.7617	4.2287	4.5509	3.0438	1.4975	3.8498	2.0451	1.4575	1.0174	5.6702	4.9144	3.2339	2.9804	570000.0	2021-11-02T23:42:16.172152+00:00	60d6ba5b-5274-47df-8034-29f405d18ed9	2021-11-02 23:42:16.172152+00:00	6169c82f761da24792b92751	
202	3.4348	10.3109	3.0035	3.3236	10.5406	7.9483	9.9375	6.3083	9.29	1.226	3.3624	1.8663	1.8423	4.4917	9.3685	9.7706	1.309	4.1379	570000.0	2021-11-02T23:42:16.193965+00:00	6572bd3d-fc58-405d-9da7-3b4d89483aac	2021-11-02 23:42:16.193965+00:00	6169c82f761da24792b92751	
203	6.562	2.3236	3.7698	1.1154	3.0545	3.7751	10.5252	9.5639	2.0787	6.8806	7.3789	3.5685000000000002	2.5138	4.4053	4.2043	4.2427	9.4896	10.0579	570000.0	2021-11-02T23:42:16.214954+00:00	5501828e-0277-45cf-abae-6d255ea35328	2021-11-02 23:42:16.214954+00:00	6169c82f761da24792b92751	
204	1.046	8.8337	1.397	9.7365	8.1862	6.1204	1.4036	9.8031	3.6938	8.7341	6.0979	3.0401	2.6666	3.0805	5.9809	8.618	2.322	8.8391	570000.0	2021-11-02T23:42:16.234006+00:00	b7bbc4db-911e-4599-81c0-d2b0c8ed2bc0	2021-11-02 23:42:16.234006+00:00	6169c82f761da24792b92751	
205	9.4597	7.1234	7.1508	7.9078	9.9491	10.7838	10.1726	10.9851	3.4904	10.6403	4.2724	2.3	2.6966	3.0705	8.9458	8.8668	8.5925	5.7988	570000.0	2021-11-02T23:42:16.253343+00:00	ab2d61b5-d009-4d7e-863f-58bbe856b74d	2021-11-02 23:42:16.253343+00:00	6169c82f761da24792b92751	
206	2.1275	2.4112999999999998	5.3392	6.7239	10.5101	9.627	7.511	9.1189	10.8425	4.9832	5.8056	7.6435	6.5628	7.9864	3.7133000000000003	8.8937	1.2102	5.3964	570000.0	2021-11-02T23:42:16.272981+00:00	b07daf73-06f5-4a7a-ae8a-29025d9ed1d1	2021-11-02 23:42:16.272981+00:00	6169c82f761da24792b92751	
207	2.2805	6.503	1.995	6.7514	7.2457	4.0601	4.3324	5.2832	5.7778	5.0881	8.3866	3.0393	10.9697	4.435	3.7891	5.8535	3.4067	6.4595	770000.0	2021-11-02T23:42:16.295686+00:00	2f94c7de-0b6b-4de0-9784-ee0a2c229196	2021-11-02 23:42:16.295686+00:00	6169c82f761da24792b92751	
208	5.9342	3.1431	5.2644	3.0691	8.8842	2.6771000000000003	4.5455	5.3889	5.6774000000000004	6.7424	3.2584	8.7525	2.0672	2.4667	2.5165	10.6109	7.8825	10.6011	570000.0	2021-11-02T23:42:16.315269+00:00	70298178-0284-4463-8d90-ccb148ed0cdd	2021-11-02 23:42:16.315269+00:00	6169c82f761da24792b92751	
209	8.3467	4.0216	6.4742	1.4559	1.2139	7.9042	5.9484	1.3253	7.5247	4.348	5.1872	6.1359	4.1345	1.9453	3.1115	6.983	6.4215	6.3514	570000.0	2021-11-02T23:42:16.334963+00:00	34d7007e-eaac-496e-b59f-714a96a94fd5	2021-11-02 23:42:16.334963+00:00	6169c82f761da24792b92751	
210	3.9922	2.1206	4.5197	3.825	10.7163	10.41	10.3653	3.4787	1.9255	2.0598	6.1562	4.0478	7.1641	10.5666	8.9668	2.36	8.8782	9.8482	570000.0	2021-11-02T23:42:16.354816+00:00	970578dd-6535-4101-a6ec-3a275c69d781	2021-11-02 23:42:16.354816+00:00	6169c82f761da24792b92751	
211	8.1287	3.9481	2.4432	8.6322	10.3147	2.6647	1.3834	8.6278	4.0692	1.7682	10.1122	4.6422	5.8407	7.267	3.1125	6.5374	7.2364	3.0935	570000.0	2021-11-02T23:42:16.373615+00:00	f86a4b1e-1844-4b65-9171-d82a8ce78a99	2021-11-02 23:42:16.373615+00:00	6169c82f761da24792b92751	
212	10.4649	9.4275	9.7833	7.6277	8.9418	9.8561	5.7556	5.9179	9.7389	1.7878	4.2013	9.658	8.7248	6.3326	2.9141	5.4232	3.8499	1.0419	770000.0	2021-11-02T23:42:16.393796+00:00	d25b6397-f55f-458e-ab95-36dde774738c	2021-11-02 23:42:16.393796+00:00	6169c82f761da24792b92751	
213	6.2796	5.9486	4.6902	7.0059	3.7829	4.2956	6.4851	1.8119	3.5588	6.2518	1.8575	10.0606	7.8531	3.9852	7.4364	4.6562	8.869299999999999	10.1614	217000.0	2021-11-02T23:42:16.415060+00:00	59d6a8a6-42a9-4cd7-aa24-967caf0aeed6	2021-11-02 23:42:16.415060+00:00	6169c82f761da24792b92751	
214	5.0745	7.8406	6.9304	3.0218	3.5732	2.782	10.1883	9.7653	7.2177	6.0991	1.5173999999999999	7.5366	10.1736	10.3359	10.9845	5.231	9.1938	8.0737	770000.0	2021-11-02T23:42:16.435994+00:00	15b98441-e822-43ea-a597-c31e0a78f2f8	2021-11-02 23:42:16.435994+00:00	6169c82f761da24792b92751	
215	5.6658	10.1996	5.5085	2.8422	7.627	10.198	8.4436	10.7973	6.9254999999999995	10.4213	5.4277	1.2892000000000001	5.9485	6.4799	8.6422	5.3801	4.8339	10.4019	570000.0	2021-11-02T23:42:16.455583+00:00	a41c2cf3-094a-4472-83ab-533d7f4120b7	2021-11-02 23:42:16.455583+00:00	6169c82f761da24792b92751	
216	4.5036000000000005	10.4157	3.9787	3.7856	1.7406000000000001	1.7633	8.6293	2.1123	10.9139	4.2613	10.3445	5.371	1.3074	3.977	10.8412	3.3407	8.3939	4.2765	570000.0	2021-11-02T23:42:16.478180+00:00	3c9d3725-56ad-45da-8e74-d5aaf1d6d75e	2021-11-02 23:42:16.478180+00:00	6169c82f761da24792b92751	
217	10.3095	5.5633	10.3109	10.592	1.4405000000000001	9.5025	6.496	4.5949	3.2453	10.9239	8.2784	5.2785	8.0444	10.6384	2.0506	7.4878	2.5894	2.773	570000.0	2021-11-02T23:42:16.500839+00:00	bb3667dc-c121-4bb5-87ab-1c1baa93d917	2021-11-02 23:42:16.500839+00:00	6169c82f761da24792b92751	
218	8.7171	4.3216	5.8961	2.539	1.0177	4.3323	2.4822	7.7716	3.3862	3.9542	5.628	8.8586	9.0931	10.7573	3.8256	4.7344	2.0659	7.74	770000.0	2021-11-02T23:42:16.523116+00:00	99ee4668-06d7-4cbd-8226-e5d6487f4470	2021-11-02 23:42:16.523116+00:00	6169c82f761da24792b92751	
219	7.7985	8.9513	3.4496	4.5100999999999996	9.65	6.8148	9.3974	2.479	2.4576000000000002	10.9908	2.9913	9.2753	2.8558	1.0438	7.5462	2.1407	8.0648	1.2969	570000.0	2021-11-02T23:42:16.545538+00:00	0cc2649d-248e-470a-b755-b67199542965	2021-11-02 23:42:16.545538+00:00	6169c82f761da24792b92751	
220	7.1939	10.2194	7.1399	7.2101	4.633	1.8298	2.8721	10.1049	6.2987	9.8737	5.2141	2.955	2.1622	8.6099	7.8897	8.3879	7.6136	2.4389	570000.0	2021-11-02T23:42:16.566522+00:00	9558d0f2-1f42-4962-89d5-af0c47334c8a	2021-11-02 23:42:16.566522+00:00	6169c82f761da24792b92751	
221	7.0534	3.2927	10.8054	10.1451	5.2042	6.0952	10.4322	6.4984	9.5411	1.1306	6.4884	2.1241	6.8093	10.775	5.3412	2.8518	2.3475	10.4774	570000.0	2021-11-02T23:42:16.586266+00:00	2e99a5d9-51ce-44b7-bf91-701b66f1c136	2021-11-02 23:42:16.586266+00:00	6169c82f761da24792b92751	
222	7.1465	2.2078	2.6852	7.793	2.7655000000000003	5.398	7.7018	8.4667	7.215	7.8914	9.0611	5.3609	7.3115	4.8505	6.8345	10.9858	7.8847000000000005	3.5154	570000.0	2021-11-02T23:42:16.605239+00:00	3718ec8f-dc73-43c0-a0d2-f5981751d34a	2021-11-02 23:42:16.605239+00:00	6169c82f761da24792b92751	
223	7.2007	9.0503	9.776299999999999	1.8374000000000001	9.0949	7.9704	5.7288	10.1126	7.5236	9.7986	6.4667	1.6184	9.8276	9.6236	5.4889	5.7305	9.4029	10.4649	770000.0	2021-11-02T23:42:16.626060+00:00	7e117a99-d2d9-4274-bc66-881c21e0d09f	2021-11-02 23:42:16.626060+00:00	6169c82f761da24792b92751	
224	2.7932	8.8378	3.8187	6.0047	8.6457	1.7554	10.6667	8.3813	1.4759	3.0746	2.2808	5.9067	9.7685	9.8398	10.5046	1.9432	5.0893	6.1775	770000.0	2021-11-02T23:42:16.647835+00:00	9aded54b-0656-4036-ae52-46cd5410528a	2021-11-02 23:42:16.647835+00:00	6169c82f761da24792b92751	
225	5.6109	3.2883	1.3937	7.8426	1.5881	4.6171	6.8818	3.1475	10.0018	6.0807	4.3853	2.2236000000000002	3.3678	9.5078	1.8374000000000001	6.7733	7.4973	6.3463	570000.0	2021-11-02T23:42:16.667787+00:00	f3092863-dd0f-4898-856f-ed1b046c1af2	2021-11-02 23:42:16.667787+00:00	6169c82f761da24792b92751	
226	6.5535	8.7814	6.5665	5.9941	3.0251	6.5707	5.1629	3.2424	6.8505	4.2059	2.3714	1.102	1.8746	2.295	9.9736	3.8223000000000003	7.2383	9.12	217000.0	2021-11-02T23:42:16.687778+00:00	3e4f9ee0-4c8b-4211-bc11-3f7967f75a85	2021-11-02 23:42:16.687778+00:00	6169c82f761da24792b92751	
227	9.3897	5.3539	3.0342	1.1172	4.9509	7.5472	1.6456	8.1845	1.9	8.2407	1.6852	2.668	4.7602	4.5462	10.3128	1.135	10.8038	6.09	217000.0	2021-11-02T23:42:16.706553+00:00	59052862-8162-4a89-95ff-5957a937affe	2021-11-02 23:42:16.706553+00:00	6169c82f761da24792b92751	
228	8.0953	7.828	5.8938	3.4273	4.7301	9.9589	7.0115	8.1123	4.6746	4.3659	8.838	5.6975	9.1626	10.1447	9.4958	3.4385	1.7478	5.7329	770000.0	2021-11-02T23:42:16.726508+00:00	1e7ec257-94b4-42ba-bcca-30504b2cc5e2	2021-11-02 23:42:16.726508+00:00	6169c82f761da24792b92751	
229	10.5436	2.1927	8.9049	7.1493	2.4056	10.5589	8.1926	10.6624	1.6311	1.4897	1.6376	4.0713	4.9254999999999995	9.0226	3.3173	9.7038	1.7681	4.9174	217000.0	2021-11-02T23:42:16.747679+00:00	96108950-c438-45c4-bd70-8a5ae1e8bf8e	2021-11-02 23:42:16.747679+00:00	6169c82f761da24792b92751	
230	9.7534	2.3278	9.9353	4.1957	8.1059	1.2362	9.9327	4.9937000000000005	9.0244	10.1382	5.8068	5.3102	1.4564	6.1024	1.2216	6.2469	9.8578	2.7077999999999998	570000.0	2021-11-02T23:42:16.767698+00:00	8eaefe6e-8a3b-437b-98ae-a82d3dfb36d9	2021-11-02 23:42:16.767698+00:00	6169c82f761da24792b92751	
231	7.5241	9.7581	6.7742	5.3296	8.1322	3.3489	3.7766	4.3747	1.4247	3.2697	3.6318	7.3323	10.2638	2.5897	1.2916	8.0068	8.0524	3.4526	770000.0	2021-11-02T23:42:16.788885+00:00	bd7ce8f3-86f6-4409-802f-f19def849e44	2021-11-02 23:42:16.788885+00:00	6169c82f761da24792b92751	
232	8.229800000000001	5.0492	3.8571	5.2364	2.3118	4.0413	1.0953	8.5093	8.3118	4.7352	5.5916	6.9684	6.3194	8.0882	7.0389	7.4352	5.4363	10.6226	570000.0	2021-11-02T23:42:16.807210+00:00	9ab4874d-14b4-4be5-b67c-cd3cf8794991	2021-11-02 23:42:16.807210+00:00	6169c82f761da24792b92751	
233	8.9261	1.0872	1.5878	10.5083	2.6857	1.779	9.9885	9.2806	3.7291	6.3025	1.3581	5.3297	6.4395	2.9278	6.3195	2.8393	10.7151	2.7176	217000.0	2021-11-02T23:42:16.828036+00:00	f769b135-b5be-4ad2-a244-cc9894cf7f18	2021-11-02 23:42:16.828036+00:00	6169c82f761da24792b92751	
234	7.8648	1.6985000000000001	9.96	3.7331000000000003	2.0298	9.8619	5.459	2.4535	7.5816	10.1984	7.9388000000000005	10.2883	10.0318	1.0596	1.9020000000000001	5.6424	1.7921	1.3374000000000001	770000.0	2021-11-02T23:42:16.848939+00:00	63a58066-e974-4ab9-9cf4-eaa9b0d7b48a	2021-11-02 23:42:16.848939+00:00	6169c82f761da24792b92751	
235	4.6395	8.1278	9.6808	8.1717	2.4931	7.2865	8.3562	1.772	10.1465	5.789	1.1362	5.2507	9.2711	4.8786000000000005	8.3895	4.9135	8.0228	2.8156	770000.0	2021-11-02T23:42:16.869909+00:00	a959c4c0-46f4-4531-bc0a-d3460b0ac3fd	2021-11-02 23:42:16.869909+00:00	6169c82f761da24792b92751	
236	7.468	8.1407	2.7788	1.0652	6.9307	7.4806	10.1006	6.4836	3.8548999999999998	4.8903	3.3171	3.4666	7.8304	10.9992	4.8138000000000005	5.7164	5.0616	7.4834	570000.0	2021-11-02T23:42:16.896040+00:00	37b276c8-e3b4-4c34-9a03-d87d918f788f	2021-11-02 23:42:16.896040+00:00	6169c82f761da24792b92751	
237	3.7067	6.0777	6.9938	6.5024	9.786200000000001	10.0043	3.0405	2.1433	6.1496	2.1044	8.1283	9.1412	2.4588	4.4957	2.9916	6.4567	8.0065	10.1379	570000.0	2021-11-02T23:42:16.917729+00:00	650e7464-23c1-46a0-84fe-4e45ca23043a	2021-11-02 23:42:16.917729+00:00	6169c82f761da24792b92751	
238	3.2716	8.0823	1.3603	8.5626	3.4514	5.6181	9.8582	3.588	10.8075	6.7051	6.9337	4.9691	10.7485	2.0696	9.465	10.7106	4.2941	5.8836	770000.0	2021-11-02T23:42:16.938110+00:00	f331cbc2-8130-49e5-9359-009a21122dc0	2021-11-02 23:42:16.938110+00:00	6169c82f761da24792b92751	
239	7.3762	8.489	6.8774	9.8976	1.2758	6.2761	3.9553000000000003	7.5638000000000005	7.3431	8.506499999999999	6.0103	10.4286	8.5275	2.3621	2.8076	8.4774	6.0725	4.327	770000.0	2021-11-02T23:42:16.959615+00:00	1f8f74b4-b910-4319-af39-d659b08a547d	2021-11-02 23:42:16.959615+00:00	6169c82f761da24792b92751	
240	5.5501000000000005	4.6117	7.0055	5.4559	6.5268	2.6611000000000002	1.429	6.7917000000000005	9.5657	1.9736	6.4339	3.9413	1.7151	3.7126	7.5426	1.7577	3.8278	8.0109	570000.0	2021-11-02T23:42:16.979190+00:00	b18939ed-240f-4748-94b4-b65384027c34	2021-11-02 23:42:16.979190+00:00	6169c82f761da24792b92751	
241	10.7965	5.6111	9.7513	5.8772	4.3298	6.1614	5.9216	8.6857	4.4379	6.6469000000000005	7.5158000000000005	4.4421	2.5267	8.229	10.32	1.263	8.8049	9.8919	570000.0	2021-11-02T23:42:16.997262+00:00	97c394f0-b2db-4034-9bb5-121034d5f729	2021-11-02 23:42:16.997262+00:00	6169c82f761da24792b92751	
242	3.5396	7.4774	5.87	8.107	6.5165	6.4054	9.6652	2.1626	7.971	2.6256	10.4353	4.4248	9.5035	7.8019	6.1656	3.7193	7.7048	3.4135	770000.0	2021-11-02T23:42:17.016015+00:00	85117e5a-8145-4f2f-a68a-22444afec686	2021-11-02 23:42:17.016015+00:00	6169c82f761da24792b92751	
243	9.8837	4.6414	1.0727	10.6857	1.9315	8.9853	1.3873	5.4228	8.6259	9.7018	7.2679	8.6208	10.6636	7.2053	5.3031	3.2416	8.845	7.2124	770000.0	2021-11-02T23:42:17.035252+00:00	9f14af8f-907d-4e48-b057-a4d5e7820587	2021-11-02 23:42:17.035252+00:00	6169c82f761da24792b92751	
244	4.7058	8.2908	3.6593999999999998	6.3659	2.3592	1.099	3.8733	7.4261	2.5788	10.2712	9.8338	2.5329	9.786200000000001	9.4563	1.3528	2.2161	7.8416	10.0231	770000.0	2021-11-02T23:42:17.056734+00:00	404aacfc-9816-4a47-ae8b-286fb29ac64b	2021-11-02 23:42:17.056734+00:00	6169c82f761da24792b92751	
245	4.6088000000000005	10.8604	2.1607	9.2919	7.5881	10.6661	4.9136	7.8085	4.4193999999999996	9.9189	6.3797	8.0757	3.3504	7.0627	2.1591	3.9213	3.3296	8.1499	570000.0	2021-11-02T23:42:17.078392+00:00	662d0ba2-dcb5-4563-9161-c04d59adfc40	2021-11-02 23:42:17.078392+00:00	6169c82f761da24792b92751	
246	6.1361	7.6484	3.3134	4.2406	1.0236	6.5016	10.8479	4.0302	10.0793	3.1212	8.2243	3.8275	1.6809	9.82	8.478	2.015	7.3963	8.736	570000.0	2021-11-02T23:42:17.100513+00:00	3f6efd29-d930-4716-9a9e-e7368bc68e9b	2021-11-02 23:42:17.100513+00:00	6169c82f761da24792b92751	
247	8.3494	3.9696	2.9187000000000003	6.8319	10.8117	8.1227	9.0092	1.8778000000000001	5.7432	2.2175	8.9815	3.1011	2.6697	6.9466	4.6928	3.1207	1.2203	9.4096	570000.0	2021-11-02T23:42:17.121492+00:00	54afd987-5461-489d-bed5-88d305613ab1	2021-11-02 23:42:17.121492+00:00	6169c82f761da24792b92751	
248	6.4591	2.6461	2.9605	6.1828	5.2543	10.0769	4.605	10.3484	3.3593	8.5334	5.1542	3.4605	3.3749000000000002	2.8976	7.3731	3.5876	5.7379	1.7594	570000.0	2021-11-02T23:42:17.144710+00:00	cf56433d-c93c-4bce-851a-1039e35577c8	2021-11-02 23:42:17.144710+00:00	6169c82f761da24792b92751	
249	2.9782	6.7641	5.8521	4.8058	1.702	8.9343	5.5327	5.6095	4.2076	5.7287	5.7935	2.5257	9.8442	6.9651	4.1892	8.3587	9.987	2.9858000000000002	770000.0	2021-11-02T23:42:17.165089+00:00	ffb6c6ad-a5e1-4b9a-939e-e3e9d6c1c381	2021-11-02 23:42:17.165089+00:00	6169c82f761da24792b92751	
250	6.7175	1.4237	6.8818	10.0946	10.2016	4.4216	7.7178	1.4471	3.2559	3.5067	1.1559	10.1703	10.3888	3.1151	10.9479	10.5748	8.763	9.1555	770000.0	2021-11-02T23:42:17.187205+00:00	62a48113-0fa5-4982-86f6-e3261e5f136c	2021-11-02 23:42:17.187205+00:00	6169c82f761da24792b92751	
251	4.081	1.8709	2.9631	9.0986	7.5384	4.2047	1.5591	9.7541	10.8453	2.8645	8.9403	10.5416	8.5758	3.8209	8.8512	6.1268	7.4421	6.6581	770000.0	2021-11-02T23:42:17.215538+00:00	aaad4ef4-3927-4e87-a97e-4ff60d866e44	2021-11-02 23:42:17.215538+00:00	6169c82f761da24792b92751	
252	9.5517	2.3303000000000003	2.7779	5.6673	5.6783	5.9432	4.3622	9.2438	10.661200000000001	8.6916	9.9328	1.3157	10.91	6.2721	9.8377	6.6954	10.6904	8.206	770000.0	2021-11-02T23:42:17.239034+00:00	bd95edb8-98c6-4836-bfa8-245f1d1ee083	2021-11-02 23:42:17.239034+00:00	6169c82f761da24792b92751	
253	8.706900000000001	9.617	9.1186	10.3301	2.5747	4.6175	5.4005	5.4785	10.0672	7.7867	6.8332	9.9492	3.5705	10.5588	9.8954	8.5922	7.2929	3.9753	570000.0	2021-11-02T23:42:17.258210+00:00	a8ea1ac5-62d4-409d-891c-454c57f88677	2021-11-02 23:42:17.258210+00:00	6169c82f761da24792b92751	
254	9.3776	8.707699999999999	4.0461	4.1331	8.5687	7.5742	9.2016	3.2731	5.9671	7.6951	5.3151	9.9449	8.2441	6.1707	7.1403	2.5132	10.1388	7.471	570000.0	2021-11-02T23:42:17.278054+00:00	113dbbbd-f9dc-452d-ab0e-5343c21a752c	2021-11-02 23:42:17.278054+00:00	6169c82f761da24792b92751	
255	3.3615	5.9201	5.9985	9.514	2.0349	4.7833	8.7511	10.4201	4.5932	5.4287	3.3135	7.9241	10.7523	6.8367	10.5052	9.2486	2.2373	5.4295	770000.0	2021-11-02T23:42:17.298203+00:00	0fa35bd7-a355-4fbc-a213-850d85d6e91a	2021-11-02 23:42:17.298203+00:00	6169c82f761da24792b92751	
